GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3002G374200	DNA-directed RNA polymerase subunit	DNA-DIRECTED RNA POLYMERASE SUBUNIT (PTHR11239:SF16)	DNA-directed RNA polymerase(PC00019)	nucleic acid binding(GO:0003676);DNA-directed RNA polymerase activity(GO:0003899);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II(GO:0001193);transcription-coupled nucleotide-excision repair(GO:0006283);DNA-templated transcription(GO:0006351);transcription initiation at RNA polymerase II promoter(GO:0006367)	RNA polymerase V complex(GO:0000419);DNA-directed RNA polymerase complex(GO:0000428);RNA polymerase II, core complex(GO:0005665);nucleolus(GO:0005730)	2	73204682	73207777	1.590391e-11	1	0.475159	56	Sum_DGDG_over_AEG_log10safe; Sum_DGDG_over_Cer_log10safe; Sum_DGDG_over_DG_log10safe; Sum_DGDG_over_FA_log10safe; Sum_DGDG_over_GalCer_log10safe; Sum_DGDG_over_LPC_log10safe; Sum_DGDG_over_LPE_log10safe; Sum_DGDG_over_MG_log10safe; Sum_DGDG_over_MGDG_log10safe; Sum_DGDG_over_PA_log10safe; Sum_DGDG_over_PG_log10safe; Sum_DGDG_over_PS_log10safe; Sum_DGDG_over_SM_log10safe; Sum_DGDG_over_SQDG_log10safe; Sum_DGDG_over_TG_log10safe; Sum_MG_over_Cer_log10safe; Sum_MG_over_DG_log10safe; Sum_MG_over_DGDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MG_over_GalCer_log10safe; Sum_MG_over_LPC_log10safe; Sum_MG_over_LPE_log10safe; Sum_MG_over_MGDG_log10safe; Sum_MG_over_PA_log10safe; Sum_MG_over_PS_log10safe; Sum_MG_over_SM_log10safe; Sum_MG_over_SQDG_log10safe; Sum_MG_over_TG_log10safe; Sum_MGDG_over_Cer_log10safe; Sum_MGDG_over_DG_log10safe; Sum_MGDG_over_DGDG_log10safe; Sum_MGDG_over_FA_log10safe; Sum_MGDG_over_GalCer_log10safe; Sum_MGDG_over_LPC_log10safe; Sum_MGDG_over_LPE_log10safe; Sum_MGDG_over_MG_log10safe; Sum_MGDG_over_PA_log10safe; Sum_MGDG_over_PG_log10safe; Sum_MGDG_over_PS_log10safe; Sum_MGDG_over_SM_log10safe; Sum_MGDG_over_SQDG_log10safe; Sum_MGDG_over_TG_log10safe; Sum_SQDG_over_Cer_log10safe; Sum_SQDG_over_DG_log10safe; Sum_SQDG_over_DGDG_log10safe; Sum_SQDG_over_FA_log10safe; Sum_SQDG_over_GalCer_log10safe; Sum_SQDG_over_LPC_log10safe; Sum_SQDG_over_LPE_log10safe; Sum_SQDG_over_MG_log10safe; Sum_SQDG_over_MGDG_log10safe; Sum_SQDG_over_PA_log10safe; Sum_SQDG_over_PG_log10safe; Sum_SQDG_over_PS_log10safe; Sum_SQDG_over_SM_log10safe; Sum_SQDG_over_TG_log10safe
SORBI_3002G375200	DPL2 protein	OS01G0258600 PROTEIN (PTHR36797:SF3)	""	""	""	""	2	73274474	73276308	1.590391e-11	1	0.443754	56	Sum_DGDG_over_AEG_log10safe; Sum_DGDG_over_Cer_log10safe; Sum_DGDG_over_DG_log10safe; Sum_DGDG_over_FA_log10safe; Sum_DGDG_over_GalCer_log10safe; Sum_DGDG_over_LPC_log10safe; Sum_DGDG_over_LPE_log10safe; Sum_DGDG_over_MG_log10safe; Sum_DGDG_over_MGDG_log10safe; Sum_DGDG_over_PA_log10safe; Sum_DGDG_over_PG_log10safe; Sum_DGDG_over_PS_log10safe; Sum_DGDG_over_SM_log10safe; Sum_DGDG_over_SQDG_log10safe; Sum_DGDG_over_TG_log10safe; Sum_MG_over_Cer_log10safe; Sum_MG_over_DG_log10safe; Sum_MG_over_DGDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MG_over_GalCer_log10safe; Sum_MG_over_LPC_log10safe; Sum_MG_over_LPE_log10safe; Sum_MG_over_MGDG_log10safe; Sum_MG_over_PA_log10safe; Sum_MG_over_PS_log10safe; Sum_MG_over_SM_log10safe; Sum_MG_over_SQDG_log10safe; Sum_MG_over_TG_log10safe; Sum_MGDG_over_Cer_log10safe; Sum_MGDG_over_DG_log10safe; Sum_MGDG_over_DGDG_log10safe; Sum_MGDG_over_FA_log10safe; Sum_MGDG_over_GalCer_log10safe; Sum_MGDG_over_LPC_log10safe; Sum_MGDG_over_LPE_log10safe; Sum_MGDG_over_MG_log10safe; Sum_MGDG_over_PA_log10safe; Sum_MGDG_over_PG_log10safe; Sum_MGDG_over_PS_log10safe; Sum_MGDG_over_SM_log10safe; Sum_MGDG_over_SQDG_log10safe; Sum_MGDG_over_TG_log10safe; Sum_SQDG_over_Cer_log10safe; Sum_SQDG_over_DG_log10safe; Sum_SQDG_over_DGDG_log10safe; Sum_SQDG_over_FA_log10safe; Sum_SQDG_over_GalCer_log10safe; Sum_SQDG_over_LPC_log10safe; Sum_SQDG_over_LPE_log10safe; Sum_SQDG_over_MG_log10safe; Sum_SQDG_over_MGDG_log10safe; Sum_SQDG_over_PA_log10safe; Sum_SQDG_over_PG_log10safe; Sum_SQDG_over_PS_log10safe; Sum_SQDG_over_SM_log10safe; Sum_SQDG_over_TG_log10safe
SORBI_3002G218600	BRX domain-containing protein	PROTEIN BREVIS RADIX-LIKE 3 (PTHR46058:SF2)	""	""	""	nucleus(GO:0005634)	2	61044965	61050441	1.913455e-11	1	0.542965	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G218700	Mitochondrial carrier protein	OS09G0444700 PROTEIN (PTHR46080:SF21)	secondary carrier transporter(PC00258)	""	transmembrane transport(GO:0055085)	membrane(GO:0016020)	2	61051703	61054265	1.913455e-11	1	0.562771	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G218800	Glycosyltransferase	OS01G0865400 PROTEIN (PTHR48048:SF29)	glycosyltransferase(PC00111)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);UDP-glucosyltransferase activity(GO:0035251)	""	""	2	61058710	61060530	1.913455e-11	1	0.520264	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G219000	Uncharacterized protein	PROTEINASE INHIBITOR I4, SERPIN (DUF716) (PTHR46285:SF3)	""	""	""	membrane(GO:0016020)	2	61066315	61069203	1.913455e-11	1	0.421369	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G219100	Uncharacterized protein	""	""	""	""	""	2	61067554	61069995	1.913455e-11	1	0.455864	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G219200	Uncharacterized protein	PROTEINASE INHIBITOR I4, SERPIN (DUF716) (PTHR46285:SF3)	""	""	""	membrane(GO:0016020)	2	61076557	61078022	1.913455e-11	1	0.433295	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G220100	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR36478:SF23)	""	""	""	""	2	61137725	61141714	1.913455e-11	1	0.923398	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G220200	formate--tetrahydrofolate ligase	""	""	nucleotide binding(GO:0000166);formate-tetrahydrofolate ligase activity(GO:0004329);methenyltetrahydrofolate cyclohydrolase activity(GO:0004477);methylenetetrahydrofolate dehydrogenase (NADP+) activity(GO:0004488);ATP binding(GO:0005524);ligase activity(GO:0016874)	purine nucleotide biosynthetic process(GO:0006164);methionine metabolic process(GO:0006555);one-carbon metabolic process(GO:0006730);10-formyltetrahydrofolate biosynthetic process(GO:0009257);tetrahydrofolate interconversion(GO:0035999);folic acid metabolic process(GO:0046655)	cytosol(GO:0005829)	2	61148112	61152657	1.913455e-11	1	0.898543	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G221400	C2H2-type domain-containing protein	PROTEIN SHOOT GRAVITROPISM 5 (PTHR10593:SF168)	non-receptor serine/threonine protein kinase(PC00167)	DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	61333318	61337308	1.913455e-11	1	0.421369	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3002G221900							2	61366556	61368022	1.913455e-11	1	0.401919	22	Sum_AEG_over_DG_log10safe; Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_GalCer_log10safe; Sum_AEG_over_MG_log10safe; Sum_AEG_over_MGDG_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe; Sum_AEG_over_SM_log10safe; Sum_AEG_over_SQDG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_Cer_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PA_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_PS_log10safe; Sum_PC_over_SM_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3004G197700	DUF4283 domain-containing protein	PTB DOMAIN ENGULFMENT ADAPTER (PTHR36342:SF1)	membrane trafficking regulatory protein(PC00151)	""	""	""	4	54876205	54878941	6.003575e-11	3	1	1	PA
SORBI_3009G152800	Major facilitator superfamily (MFS) profile domain-containing protein	OS07G0131250 PROTEIN (PTHR23500:SF478)	secondary carrier transporter(PC00258)	carbohydrate transmembrane transporter activity(GO:0015144);monosaccharide transmembrane transporter activity(GO:0015145);symporter activity(GO:0015293);transmembrane transporter activity(GO:0022857)	monosaccharide transmembrane transport(GO:0015749);transmembrane transport(GO:0055085)	membrane(GO:0016020)	9	50914823	50926418	1.946785e-10	9	0.432596	53	Sum_DGDG_over_AEG_log10safe; Sum_DGDG_over_Cer_log10safe; Sum_DGDG_over_DG_log10safe; Sum_DGDG_over_FA_log10safe; Sum_DGDG_over_GalCer_log10safe; Sum_DGDG_over_LPC_log10safe; Sum_DGDG_over_LPE_log10safe; Sum_DGDG_over_MG_log10safe; Sum_DGDG_over_MGDG_log10safe; Sum_DGDG_over_PC_log10safe; Sum_DGDG_over_PE_log10safe; Sum_DGDG_over_PG_log10safe; Sum_DGDG_over_PS_log10safe; Sum_DGDG_over_SM_log10safe; Sum_DGDG_over_SQDG_log10safe; Sum_DGDG_over_TG_log10safe; Sum_MG_over_AEG_log10safe; Sum_MG_over_Cer_log10safe; Sum_MG_over_DG_log10safe; Sum_MG_over_DGDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MG_over_GalCer_log10safe; Sum_MG_over_LPC_log10safe; Sum_MG_over_LPE_log10safe; Sum_MG_over_MGDG_log10safe; Sum_MG_over_PC_log10safe; Sum_MG_over_PE_log10safe; Sum_MG_over_PG_log10safe; Sum_MG_over_PS_log10safe; Sum_MG_over_SM_log10safe; Sum_MG_over_SQDG_log10safe; Sum_MG_over_TG_log10safe; Sum_MGDG_over_AEG_log10safe; Sum_MGDG_over_Cer_log10safe; Sum_MGDG_over_DG_log10safe; Sum_MGDG_over_DGDG_log10safe; Sum_MGDG_over_GalCer_log10safe; Sum_MGDG_over_LPE_log10safe; Sum_MGDG_over_MG_log10safe; Sum_MGDG_over_PS_log10safe; Sum_MGDG_over_SM_log10safe; Sum_MGDG_over_SQDG_log10safe; Sum_MGDG_over_TG_log10safe; Sum_SQDG_over_AEG_log10safe; Sum_SQDG_over_Cer_log10safe; Sum_SQDG_over_DG_log10safe; Sum_SQDG_over_DGDG_log10safe; Sum_SQDG_over_GalCer_log10safe; Sum_SQDG_over_MG_log10safe; Sum_SQDG_over_MGDG_log10safe; Sum_SQDG_over_PS_log10safe; Sum_SQDG_over_SM_log10safe; Sum_SQDG_over_TG_log10safe
SORBI_3009G153366	Uncharacterized protein	""	""	""	""	""	9	50967847	50971465	1.946785e-10	9	0.774155	53	Sum_DGDG_over_AEG_log10safe; Sum_DGDG_over_Cer_log10safe; Sum_DGDG_over_DG_log10safe; Sum_DGDG_over_FA_log10safe; Sum_DGDG_over_GalCer_log10safe; Sum_DGDG_over_LPC_log10safe; Sum_DGDG_over_LPE_log10safe; Sum_DGDG_over_MG_log10safe; Sum_DGDG_over_MGDG_log10safe; Sum_DGDG_over_PC_log10safe; Sum_DGDG_over_PE_log10safe; Sum_DGDG_over_PG_log10safe; Sum_DGDG_over_PS_log10safe; Sum_DGDG_over_SM_log10safe; Sum_DGDG_over_SQDG_log10safe; Sum_DGDG_over_TG_log10safe; Sum_MG_over_AEG_log10safe; Sum_MG_over_Cer_log10safe; Sum_MG_over_DG_log10safe; Sum_MG_over_DGDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MG_over_GalCer_log10safe; Sum_MG_over_LPC_log10safe; Sum_MG_over_LPE_log10safe; Sum_MG_over_MGDG_log10safe; Sum_MG_over_PC_log10safe; Sum_MG_over_PE_log10safe; Sum_MG_over_PG_log10safe; Sum_MG_over_PS_log10safe; Sum_MG_over_SM_log10safe; Sum_MG_over_SQDG_log10safe; Sum_MG_over_TG_log10safe; Sum_MGDG_over_AEG_log10safe; Sum_MGDG_over_Cer_log10safe; Sum_MGDG_over_DG_log10safe; Sum_MGDG_over_DGDG_log10safe; Sum_MGDG_over_GalCer_log10safe; Sum_MGDG_over_LPE_log10safe; Sum_MGDG_over_MG_log10safe; Sum_MGDG_over_PS_log10safe; Sum_MGDG_over_SM_log10safe; Sum_MGDG_over_SQDG_log10safe; Sum_MGDG_over_TG_log10safe; Sum_SQDG_over_AEG_log10safe; Sum_SQDG_over_Cer_log10safe; Sum_SQDG_over_DG_log10safe; Sum_SQDG_over_DGDG_log10safe; Sum_SQDG_over_GalCer_log10safe; Sum_SQDG_over_MG_log10safe; Sum_SQDG_over_MGDG_log10safe; Sum_SQDG_over_PS_log10safe; Sum_SQDG_over_SM_log10safe; Sum_SQDG_over_TG_log10safe
SORBI_3009G153400	Dof zinc finger protein	DOF ZINC FINGER PROTEIN (PTHR31992:SF321)	""	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	9	50971939	50975263	1.946785e-10	7	0.415411	53	Sum_DGDG_over_AEG_log10safe; Sum_DGDG_over_Cer_log10safe; Sum_DGDG_over_DG_log10safe; Sum_DGDG_over_FA_log10safe; Sum_DGDG_over_GalCer_log10safe; Sum_DGDG_over_LPC_log10safe; Sum_DGDG_over_LPE_log10safe; Sum_DGDG_over_MG_log10safe; Sum_DGDG_over_MGDG_log10safe; Sum_DGDG_over_PC_log10safe; Sum_DGDG_over_PE_log10safe; Sum_DGDG_over_PG_log10safe; Sum_DGDG_over_PS_log10safe; Sum_DGDG_over_SM_log10safe; Sum_DGDG_over_SQDG_log10safe; Sum_DGDG_over_TG_log10safe; Sum_MG_over_AEG_log10safe; Sum_MG_over_Cer_log10safe; Sum_MG_over_DG_log10safe; Sum_MG_over_DGDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MG_over_GalCer_log10safe; Sum_MG_over_LPC_log10safe; Sum_MG_over_LPE_log10safe; Sum_MG_over_MGDG_log10safe; Sum_MG_over_PC_log10safe; Sum_MG_over_PE_log10safe; Sum_MG_over_PG_log10safe; Sum_MG_over_PS_log10safe; Sum_MG_over_SM_log10safe; Sum_MG_over_SQDG_log10safe; Sum_MG_over_TG_log10safe; Sum_MGDG_over_AEG_log10safe; Sum_MGDG_over_Cer_log10safe; Sum_MGDG_over_DG_log10safe; Sum_MGDG_over_DGDG_log10safe; Sum_MGDG_over_GalCer_log10safe; Sum_MGDG_over_LPE_log10safe; Sum_MGDG_over_MG_log10safe; Sum_MGDG_over_PS_log10safe; Sum_MGDG_over_SM_log10safe; Sum_MGDG_over_SQDG_log10safe; Sum_MGDG_over_TG_log10safe; Sum_SQDG_over_AEG_log10safe; Sum_SQDG_over_Cer_log10safe; Sum_SQDG_over_DG_log10safe; Sum_SQDG_over_DGDG_log10safe; Sum_SQDG_over_GalCer_log10safe; Sum_SQDG_over_MG_log10safe; Sum_SQDG_over_MGDG_log10safe; Sum_SQDG_over_PS_log10safe; Sum_SQDG_over_SM_log10safe; Sum_SQDG_over_TG_log10safe
SORBI_3005G012200	non-specific serine_threonine protein kinase	SERINE_THREONINE-PROTEIN KINASE WNK4-RELATED (PTHR13902:SF132)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	intracellular signal transduction(GO:0035556)	cytoplasm(GO:0005737)	5	1118386	1126595	5.638375e-10	9	0.443896	1	PA
SORBI_3005G012400	Polymerase nucleotidyl transferase domain-containing protein	POLYMERASE NUCLEOTIDYL TRANSFERASE DOMAIN-CONTAINING PROTEIN (PTHR45979:SF29)	""	""	""	""	5	1130396	1138678	5.638375e-10	15	0.656162	1	PA
SORBI_3005G012800	DUF4220 domain-containing protein	DUF4220 DOMAIN-CONTAINING PROTEIN (PTHR31325:SF239)	""	""	""	""	5	1159290	1167251	5.638375e-10	12	0.88606	1	PA
SORBI_3005G013000	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)	""	""	""	""	5	1169382	1173104	5.638375e-10	12	0.954249	1	PA
SORBI_3005G013050	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)	""	""	""	""	5	1180435	1183192	5.638375e-10	12	0.961815	1	PA
SORBI_3005G013200	BAH domain-containing protein	PROTEIN ANTI-SILENCING 1 (PTHR47073:SF2)	""	nucleic acid binding(GO:0003676);chromatin binding(GO:0003682);RNA binding(GO:0003723)	""	""	5	1184142	1190269	5.638375e-10	12	0.990296	1	PA
SORBI_3005G013300	EGF-like calcium-binding domain-containing protein	VACUOLAR-SORTING RECEPTOR 1 (PTHR24034:SF166)	extracellular matrix structural protein(PC00103)	calcium ion binding(GO:0005509)	protein targeting to vacuole(GO:0006623);Golgi to vacuole transport(GO:0006896);protein transport(GO:0015031)	Golgi membrane(GO:0000139);endosome(GO:0005768);trans-Golgi network(GO:0005802);Golgi transport complex(GO:0017119);clathrin-coated vesicle membrane(GO:0030665);cytoplasmic vesicle(GO:0031410)	5	1190324	1194712	5.638375e-10	12	0.990794	1	PA
SORBI_3005G013500	WRKY domain-containing protein	WRKY DNA-BINDING DOMAIN SUPERFAMILY PROTEIN-RELATED (PTHR31282:SF89)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1224392	1225924	5.638375e-10	12	0.938387	1	PA
SORBI_3005G013600	WRKY domain-containing protein	OS12G0116400 PROTEIN (PTHR31282:SF7)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1235265	1241922	5.638375e-10	12	0.94301	1	PA
SORBI_3005G013700	Uncharacterized protein	""	""	""	""	""	5	1244182	1245382	5.638375e-10	10	0.455784	1	PA
SORBI_3005G013901	Uncharacterized protein	""	""	""	""	""	5	1250208	1253844	5.638375e-10	12	0.949562	1	PA
SORBI_3005G014100	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR47997:SF8)	homeodomain transcription factor(PC00119)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1298696	1299984	5.638375e-10	12	0.921371	1	PA
SORBI_3005G017000	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE PBL8-RELATED (PTHR45621:SF22)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	defense response(GO:0006952)	""	5	1511981	1517665	5.638375e-10	1	0.441156	1	PA
SORBI_3003G367300	Actin	ACTIN-7 (PTHR11937:SF408)	actin and actin related protein(PC00039)	nucleotide binding(GO:0000166);structural constituent of cytoskeleton(GO:0005200);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	cytoskeleton organization(GO:0007010);root hair elongation(GO:0048767)	nucleus(GO:0005634);cytoskeleton(GO:0005856)	3	68353737	68357152	1.358718e-09	6	0.599047	1	PA
SORBI_3003G367350	Uncharacterized protein	""	""	""	""	""	3	68357704	68359055	1.358718e-09	6	0.640218	1	PA
