Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
CTL_individual__20pct__recurrent	GO:MF	GO:0045182	translation regulator activity	0.0010003305805805036	6.507170879156217	query_1	TRUE	0.0010003305805805036	219	142	10	0.07042253521126761	0.045662100456621	20236	5480		IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0051247	positive regulation of protein metabolic process	0.0011736533596567672	4.778316566548455	query_1	TRUE	0.0011736533596567672	337	123	11	0.08943089430894309	0.032640949554896145	18006	12696		IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0010608	post-transcriptional regulation of gene expression	0.0014328514243455647	4.243195475433016	query_1	TRUE	0.0014328514243455647	414	123	12	0.0975609756097561	0.028985507246376812	18006	4069		IEA,IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0016054	organic acid catabolic process	0.0019487152739557732	7.479793484066227	query_1	TRUE	0.0019487152739557732	137	123	7	0.056910569105691054	0.051094890510948905	18006	4844		IBA,IBA,IBA,IBA,IBA,IBA IEA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3008G062200,SORBI_3008G062500,SORBI_3009G111400
CTL_individual__20pct__recurrent	GO:BP	GO:0046395	carboxylic acid catabolic process	0.0019487152739557732	7.479793484066227	query_1	TRUE	0.0019487152739557732	137	123	7	0.056910569105691054	0.051094890510948905	18006	11315		IBA,IBA,IBA,IBA,IBA,IBA IEA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3008G062200,SORBI_3008G062500,SORBI_3009G111400
CTL_individual__20pct__recurrent	GO:MF	GO:0004838	L-tyrosine-2-oxoglutarate transaminase activity	0.0023588957610365686	53.44014084507042	query_1	TRUE	0.0023588957610365686	8	142	3	0.02112676056338028	0.375	20236	1075		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:MF	GO:0003727	single-stranded RNA binding	0.0023588957610365686	5.200986943559165	query_1	TRUE	0.0023588957610365686	274	142	10	0.07042253521126761	0.0364963503649635	20236	337		IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:MF	GO:0008793	aromatic-amino-acid transaminase activity	0.0028130724799904673	42.75211267605634	query_1	TRUE	0.0028130724799904673	10	142	3	0.02112676056338028	0.3	20236	1876		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:MF	GO:0003729	mRNA binding	0.0028130724799904673	3.02072284078536	query_1	TRUE	0.0028130724799904673	802	142	17	0.11971830985915492	0.02119700748129676	20236	338		IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA	SORBI_3001G356500,SORBI_3001G356600,SORBI_3001G357200,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G278600,SORBI_3007G071200,SORBI_3007G071400,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0006572	L-tyrosine catabolic process	0.003548216642333533	33.78236397748593	query_1	TRUE	0.003548216642333533	13	123	3	0.024390243902439025	0.23076923076923078	18006	2175		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:BP	GO:0009063	amino acid catabolic process	0.007155415360670462	9.505859993664872	query_1	TRUE	0.007155415360670462	77	123	5	0.04065040650406504	0.06493506493506493	18006	3099		IBA,IBA,IBA,IBA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200,SORBI_3008G062200,SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0006570	tyrosine metabolic process	0.010208562049838873	23.114249037227214	query_1	TRUE	0.010208562049838873	19	123	3	0.024390243902439025	0.15789473684210525	18006	2173		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:BP	GO:0044282	small molecule catabolic process	0.012158674560988618	5.337144308943089	query_1	TRUE	0.012158674560988618	192	123	7	0.056910569105691054	0.036458333333333336	18006	10247		IBA,IBA,IBA IEA,IBA,IBA,IBA IEA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3008G062200,SORBI_3008G062500,SORBI_3009G111400
CTL_individual__20pct__recurrent	GO:BP	GO:0001732	formation of cytoplasmic translation initiation complex	0.014207316679377281	19.96230598669623	query_1	TRUE	0.014207316679377281	22	123	3	0.024390243902439025	0.13636363636363635	18006	398		IEA,IEA,IBA	SORBI_3002G044000,SORBI_3006G044600,SORBI_3008G095500
CTL_individual__20pct__recurrent	GO:MF	GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	0.0233884197805447	57.00281690140846	query_1	TRUE	0.0233884197805447	5	142	2	0.014084507042253521	0.4	20236	1674		IBA IEA,IBA IEA	SORBI_3008G062300,SORBI_3008G062400
CTL_individual__20pct__recurrent	GO:BP	GO:1902047	polyamine transmembrane transport	0.02789594345842619	41.825783972125436	query_1	TRUE	0.02789594345842619	7	123	2	0.016260162601626018	0.2857142857142857	18006	20490		IEA,IEA	SORBI_3001G357500,SORBI_3001G357800
CTL_individual__20pct__recurrent	GO:BP	GO:0170040	proteinogenic amino acid catabolic process	0.02789594345842619	9.29461866047232	query_1	TRUE	0.02789594345842619	63	123	4	0.032520325203252036	0.06349206349206349	18006	19049		IBA,IBA,IBA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200,SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0009074	aromatic amino acid family catabolic process	0.030420551674341104	14.639024390243902	query_1	TRUE	0.030420551674341104	30	123	3	0.024390243902439025	0.1	18006	3104		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:BP	GO:1901606	alpha-amino acid catabolic process	0.030420551674341104	8.739716053876958	query_1	TRUE	0.030420551674341104	67	123	4	0.032520325203252036	0.05970149253731343	18006	20184		IBA,IBA,IBA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200,SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0015846	polyamine transport	0.03219858834297082	36.59756097560976	query_1	TRUE	0.03219858834297082	8	123	2	0.016260162601626018	0.25	18006	4716		IEA,IEA	SORBI_3001G357500,SORBI_3001G357800
CTL_individual__20pct__recurrent	GO:BP	GO:0002183	cytoplasmic translational initiation	0.035740057249674294	13.30820399113082	query_1	TRUE	0.035740057249674294	33	123	3	0.024390243902439025	0.09090909090909091	18006	711		IBA IEA,IEA,IBA	SORBI_3002G044000,SORBI_3006G044600,SORBI_3008G095500
CTL_individual__20pct__recurrent	GO:MF	GO:0015203	polyamine transmembrane transporter activity	0.038757206109652886	40.716297786720325	query_1	TRUE	0.038757206109652886	7	142	2	0.014084507042253521	0.2857142857142857	20236	2338		IBA IEA,IEA	SORBI_3001G357500,SORBI_3001G357800
CTL_individual__20pct__recurrent	GO:MF	GO:0003743	translation initiation factor activity	0.038757206109652886	8.90669014084507	query_1	TRUE	0.038757206109652886	64	142	4	0.028169014084507043	0.0625	20236	341		IBA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G259000,SORBI_3002G044000,SORBI_3006G044600,SORBI_3008G095500
CTL_individual__20pct__recurrent	GO:BP	GO:0006413	translational initiation	0.04274647355998456	7.704749679075738	query_1	TRUE	0.04274647355998456	76	123	4	0.032520325203252036	0.05263157894736842	18006	2063		IBA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G259000,SORBI_3002G044000,SORBI_3006G044600,SORBI_3008G095500
CTL_individual__20pct__recurrent	GO:BP	GO:0010557	positive regulation of macromolecule biosynthetic process	0.04600017923134944	2.785973499873407	query_1	TRUE	0.04600017923134944	578	123	11	0.08943089430894309	0.01903114186851211	18006	4024		IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0019752	carboxylic acid metabolic process	0.047432963533225736	2.4909334695441196	query_1	TRUE	0.047432963533225736	764	123	13	0.10569105691056911	0.017015706806282723	18006	5632		IEA,IBA,IBA,IBA,IBA,IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IBA,IBA IEA	SORBI_3001G357300,SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3006G049200,SORBI_3006G278500,SORBI_3007G071600,SORBI_3007G112100,SORBI_3008G062200,SORBI_3008G062500,SORBI_3008G132700,SORBI_3009G111400
CTL_individual__5pct__recurrent	GO:MF	GO:0004838	L-tyrosine-2-oxoglutarate transaminase activity	7.741422813143539e-4	93.68518518518518	query_1	TRUE	7.741422813143539e-4	8	81	3	0.037037037037037035	0.375	20236	1075		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__5pct__recurrent	GO:MF	GO:0008793	aromatic-amino-acid transaminase activity	8.246528117943034e-4	74.94814814814815	query_1	TRUE	8.246528117943034e-4	10	81	3	0.037037037037037035	0.3	20236	1876		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__5pct__recurrent	GO:BP	GO:0006572	L-tyrosine catabolic process	0.005923191874166692	62.95804195804196	query_1	TRUE	0.005923191874166692	13	66	3	0.045454545454545456	0.23076923076923078	18006	2175		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__5pct__recurrent	GO:BP	GO:0006570	tyrosine metabolic process	0.009877495965271864	43.07655502392344	query_1	TRUE	0.009877495965271864	19	66	3	0.045454545454545456	0.15789473684210525	18006	2173		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__5pct__recurrent	GO:BP	GO:0009074	aromatic amino acid family catabolic process	0.016083828227514772	27.28181818181818	query_1	TRUE	0.016083828227514772	30	66	3	0.045454545454545456	0.1	18006	3104		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__5pct__recurrent	GO:BP	GO:0016054	organic acid catabolic process	0.016083828227514772	9.95686794956868	query_1	TRUE	0.016083828227514772	137	66	5	0.07575757575757576	0.0364963503649635	18006	4844		IBA,IBA,IBA,IBA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3009G111400
CTL_individual__5pct__recurrent	GO:BP	GO:0046395	carboxylic acid catabolic process	0.016083828227514772	9.95686794956868	query_1	TRUE	0.016083828227514772	137	66	5	0.07575757575757576	0.0364963503649635	18006	11315		IBA,IBA,IBA,IBA,IBA IEA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042400,SORBI_3005G152200,SORBI_3009G111400
CTL_sum_ratio__10pct__recurrent	GO:MF	GO:0015136	sialic acid transmembrane transporter activity	0.031505367532432514	843.1666666666665	query_1	TRUE	0.031505367532432514	2	12	1	0.08333333333333333	0.5	20236	2282		IBA	SORBI_3010G151000
CTL_sum_ratio__10pct__recurrent	GO:MF	GO:0015144	carbohydrate transmembrane transporter activity	0.031505367532432514	32.12063492063492	query_1	TRUE	0.031505367532432514	105	12	2	0.16666666666666666	0.01904761904761905	20236	2290		IEA,IEA	SORBI_3009G152800,SORBI_3010G151000
CTL_sum_ratio__10pct__recurrent	GO:MF	GO:0015293	symporter activity	0.031505367532432514	27.8732782369146	query_1	TRUE	0.031505367532432514	121	12	2	0.16666666666666666	0.01652892561983471	20236	2390		IEA,IEA	SORBI_3009G152800,SORBI_3010G151000
CTL_sum_ratio__10pct__recurrent	GO:MF	GO:0008270	zinc ion binding	0.031505367532432514	6.786049631120053	query_1	TRUE	0.031505367532432514	994	12	4	0.3333333333333333	0.004024144869215292	20236	1600		IEA,IEA,IEA,IEA	SORBI_3002G374200,SORBI_3010G136450,SORBI_3010G151200,SORBI_3010G151325
CTL_sum_ratio__20pct__recurrent	GO:MF	GO:0015136	sialic acid transmembrane transporter activity	0.031505367532432514	843.1666666666665	query_1	TRUE	0.031505367532432514	2	12	1	0.08333333333333333	0.5	20236	2282		IBA	SORBI_3010G151000
CTL_sum_ratio__20pct__recurrent	GO:MF	GO:0015144	carbohydrate transmembrane transporter activity	0.031505367532432514	32.12063492063492	query_1	TRUE	0.031505367532432514	105	12	2	0.16666666666666666	0.01904761904761905	20236	2290		IEA,IEA	SORBI_3009G152800,SORBI_3010G151000
CTL_sum_ratio__20pct__recurrent	GO:MF	GO:0015293	symporter activity	0.031505367532432514	27.8732782369146	query_1	TRUE	0.031505367532432514	121	12	2	0.16666666666666666	0.01652892561983471	20236	2390		IEA,IEA	SORBI_3009G152800,SORBI_3010G151000
CTL_sum_ratio__20pct__recurrent	GO:MF	GO:0008270	zinc ion binding	0.031505367532432514	6.786049631120053	query_1	TRUE	0.031505367532432514	994	12	4	0.3333333333333333	0.004024144869215292	20236	1600		IEA,IEA,IEA,IEA	SORBI_3002G374200,SORBI_3010G136450,SORBI_3010G151200,SORBI_3010G151325
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	0.02025147532582485	900.3	query_1	TRUE	0.02025147532582485	5	4	1	0.25	0.2	18006	297		IBA	SORBI_3002G374200
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0001192	maintenance of transcriptional fidelity during transcription elongation	0.02025147532582485	900.3	query_1	TRUE	0.02025147532582485	5	4	1	0.25	0.2	18006	296		IBA	SORBI_3002G374200
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0033120	positive regulation of RNA splicing	0.02025147532582485	750.25	query_1	TRUE	0.02025147532582485	6	4	1	0.25	0.16666666666666666	18006	7520		IBA	SORBI_3002G371500
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0048026	positive regulation of mRNA splicing, via spliceosome	0.02025147532582485	750.25	query_1	TRUE	0.02025147532582485	6	4	1	0.25	0.16666666666666666	18006	11633		IBA	SORBI_3002G371500
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0050685	positive regulation of mRNA processing	0.02025147532582485	750.25	query_1	TRUE	0.02025147532582485	6	4	1	0.25	0.16666666666666666	18006	12357		IBA	SORBI_3002G371500
CTL_sum_ratio__5pct__recurrent	GO:BP	GO:0006283	transcription-coupled nucleotide-excision repair	0.022497889984613252	562.6875	query_1	TRUE	0.022497889984613252	8	4	1	0.25	0.125	18006	1990		IBA	SORBI_3002G374200
CTL_sum_ratio__5pct__recurrent	GO:CC	GO:0005853	eukaryotic translation elongation factor 1 complex	0.028669723402127145	1220.5333333333333	query_1	TRUE	0.028669723402127145	3	5	1	0.2	0.3333333333333333	18308	384		IEA	SORBI_3002G373800
LIN_combined__10pct__recurrent	GO:BP	GO:0071249	cellular response to nitrate	0.016038675249835217	48.403225806451616	query_1	TRUE	0.016038675249835217	4	279	3	0.010752688172043012	0.75	18006	15376		IBA,IBA,IBA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_combined__10pct__recurrent	GO:BP	GO:1904947	folate import into mitochondrion	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	22492		IBA,IBA	SORBI_3001G100800,SORBI_3001G101100
LIN_combined__10pct__recurrent	GO:BP	GO:0035350	FAD transmembrane transport	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	8413		IEA,IEA	SORBI_3001G100800,SORBI_3001G101100
LIN_combined__10pct__recurrent	GO:BP	GO:1900036	positive regulation of cellular response to heat	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	19118		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__10pct__recurrent	GO:BP	GO:0015883	FAD transport	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	4750		IEA,IEA	SORBI_3001G100800,SORBI_3001G101100
LIN_combined__10pct__recurrent	GO:BP	GO:0015884	folic acid transport	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	4751		IBA,IBA	SORBI_3001G100800,SORBI_3001G101100
LIN_combined__10pct__recurrent	GO:BP	GO:0098838	folate transmembrane transport	0.032955676812718424	64.53763440860216	query_1	TRUE	0.032955676812718424	2	279	2	0.007168458781362007	1	18006	17669		IBA,IBA	SORBI_3001G100800,SORBI_3001G101100
LIN_combined__10pct__recurrent	GO:BP	GO:1902170	cellular response to reactive nitrogen species	0.032955676812718424	32.26881720430108	query_1	TRUE	0.032955676812718424	6	279	3	0.010752688172043012	0.5	18006	20577		IBA,IBA,IBA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_combined__10pct__recurrent	GO:BP	GO:1901699	cellular response to nitrogen compound	0.03532551321102483	21.512544802867385	query_1	TRUE	0.03532551321102483	9	279	3	0.010752688172043012	0.3333333333333333	18006	20236		IBA,IBA,IBA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_combined__10pct__recurrent	GO:BP	GO:1901679	nucleotide transmembrane transport	0.04489859907900651	19.361290322580647	query_1	TRUE	0.04489859907900651	10	279	3	0.010752688172043012	0.3	18006	20225		IEA,IEA,IBA	SORBI_3001G100800,SORBI_3001G101100,SORBI_3003G169600
