Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
LIN	individual_lipids_final	TG(18:2_18:2_18:4)	SORBI_3002G117100	2	14477359	14478852	4	4.491482e-11	SNP_14489897	2	14489897	1
LIN	individual_lipids_final	TG(18:2_18:2_18:4)	SORBI_3002G117200	2	14480679	14483725	4	4.491482e-11	SNP_14489897	2	14489897	0.700864
LIN	individual_lipids_final	TG(18:2_18:2_18:4)	SORBI_3002G117300	2	14484015	14488033	3	4.491482e-11	SNP_14489897	2	14489897	0.815732
LIN	individual_lipids_final	TG(18:2_18:2_18:4)	SORBI_3002G117400	2	14490714	14494222	3	4.491482e-11	SNP_14489897	2	14489897	0.858667
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G098400	8	46762896	46765759	2	4.494547e-11	SNP_47012643	8	47012643	0.879769
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G098500	8	46765766	46768170	2	4.494547e-11	SNP_47012643	8	47012643	0.886866
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G098600	8	46809318	46812036	5	4.494547e-11	SNP_47012643	8	47012643	0.811641
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G098800	8	46900059	46902765	5	4.494547e-11	SNP_47012643	8	47012643	0.521931
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G098900	8	46956379	46969119	5	4.494547e-11	SNP_47012643	8	47012643	0.521931
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G099000	8	46970489	46972066	5	4.494547e-11	SNP_47012643	8	47012643	0.521931
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G099100	8	47074794	47077406	5	4.494547e-11	SNP_47012643	8	47012643	0.521931
LIN	individual_lipids_final	PC(18:0_20:4)	SORBI_3001G218300	1	20315627	20319664	2	4.514519e-11	SNP_20421235	1	20421235	0.65057
LIN	individual_lipids_final	PC(18:0_20:4)	SORBI_3001G218500	1	20332671	20334946	3	4.514519e-11	SNP_20421235	1	20421235	0.622639
LIN	individual_lipids_final	PC(18:0_20:4)	SORBI_3001G218600	1	20345849	20350474	3	4.514519e-11	SNP_20421235	1	20421235	0.631685
LIN	individual_lipids_final	PC(18:0_20:4)	SORBI_3001G218800	1	20368119	20372508	3	4.514519e-11	SNP_20421235	1	20421235	0.714931
LIN	individual_lipids_final	PC(18:0_20:4)	SORBI_3001G219400	1	20561567	20562732	3	4.514519e-11	SNP_20421235	1	20421235	0.845655
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G472200	1	74471420	74473722	13	4.627422e-11	SNP_74281227	1	74281227	0.408657
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G152500	10	44289185	44292435	16	4.653552e-11	SNP_44527382	10	44527382	0.53449
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G152600	10	44301184	44304020	16	4.653552e-11	SNP_44527382	10	44527382	0.71012
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G255900	9	58965676	58970129	1	4.679469e-11	SNP_59047557	9	59047557	0.404259
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G153366	9	50967847	50971465	9	4.936576e-11	SNP_50957090	9	50957090	0.791657
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G153400	9	50971939	50975263	9	4.936576e-11	SNP_50957090	9	50957090	0.423806
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3007G162200	7	59645251	59646836	3	4.998695e-11	SNP_59627906	7	59627906	0.528795
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140500	10	27155811	27185775	30	5.034469e-11	SNP_27023199	10	27023199	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140525	10	27197807	27200668	30	5.034469e-11	SNP_27023199	10	27023199	0.91155
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140550	10	27225026	27226982	31	5.034469e-11	SNP_27023199	10	27023199	0.976119
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G170000	10	50099836	50118712	15	5.066037e-11	SNP_50238215	10	50238215	1
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G170300	10	50166260	50169740	17	5.066037e-11	SNP_50238215	10	50238215	0.85608
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G170900	10	50234992	50237132	14	5.066037e-11	SNP_50238215	10	50238215	0.60733
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G171000	10	50259168	50266659	1	5.066037e-11	SNP_50238215	10	50238215	0.577074
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G446500	1	72333702	72340413	5	5.108851e-11	SNP_72336794	1	72336794	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084600	9	14098780	14099838	35	5.140216e-11	SNP_14227457	9	14227457	0.904186
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084700	9	14107341	14108383	34	5.140216e-11	SNP_14227457	9	14227457	0.810598
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084800	9	14108384	14109769	34	5.140216e-11	SNP_14227457	9	14227457	0.886209
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084900	9	14125837	14137240	34	5.140216e-11	SNP_14227457	9	14227457	0.904186
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084950	9	14137350	14140244	31	5.140216e-11	SNP_14227457	9	14227457	0.904186
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085001	9	14153740	14155160	31	5.140216e-11	SNP_14227457	9	14227457	0.853465
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085100	9	14286163	14289650	28	5.140216e-11	SNP_14227457	9	14227457	0.920535
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085200	9	14378045	14386395	24	5.140216e-11	SNP_14227457	9	14227457	0.906989
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085250	9	14393397	14395305	24	5.140216e-11	SNP_14227457	9	14227457	0.903678
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085300	9	14461401	14462575	16	5.140216e-11	SNP_14227457	9	14227457	0.836601
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085400	9	14467601	14469875	15	5.140216e-11	SNP_14227457	9	14227457	0.916632
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085500	9	14469876	14473847	13	5.140216e-11	SNP_14227457	9	14227457	0.908732
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G085600	9	14472815	14476488	13	5.140216e-11	SNP_14227457	9	14227457	0.908732
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G126701	5	55204080	55213706	7	5.151282e-11	SNP_55242337	5	55242337	0.500936
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G127100	5	55246646	55250106	10	5.151282e-11	SNP_55242337	5	55242337	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G127200	5	55270594	55274511	9	5.151282e-11	SNP_55242337	5	55242337	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G127300	5	55297078	55347736	7	5.151282e-11	SNP_55242337	5	55242337	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G201500	3	53032278	53034574	4	5.152412e-11	SNP_53153418	3	53153418	0.668566
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G201750	3	53123333	53143026	4	5.152412e-11	SNP_53153418	3	53153418	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G201800	3	53149719	53150636	4	5.152412e-11	SNP_53153418	3	53153418	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G201850	3	53151167	53152830	4	5.152412e-11	SNP_53153418	3	53153418	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G201900	3	53157958	53162720	4	5.152412e-11	SNP_53153418	3	53153418	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084400	9	13444431	13447142	20	5.217834e-11	SNP_13668015	9	13668015	0.928933
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G084500	9	13710419	13718379	20	5.217834e-11	SNP_13668015	9	13668015	0.928933
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G018400	8	1493728	1495198	1	5.260074e-11	SNP_1518275	8	1518275	0.585185
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G018600	8	1517619	1519442	1	5.260074e-11	SNP_1518275	8	1518275	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G019000	8	1549720	1554929	1	5.260074e-11	SNP_1518275	8	1518275	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G129100	10	17330325	17332084	5	5.314511e-11	SNP_17557175	10	17557175	0.513661
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G129300	10	17459523	17461322	5	5.314511e-11	SNP_17557175	10	17557175	0.472049
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G129450	10	17464277	17467791	6	5.314511e-11	SNP_17557175	10	17557175	0.520354
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G129600	10	17510494	17516453	6	5.314511e-11	SNP_17557175	10	17557175	0.51544
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G129900	10	17555737	17556135	6	5.314511e-11	SNP_17557175	10	17557175	0.446054
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130000	10	17558022	17562289	7	5.314511e-11	SNP_17557175	10	17557175	0.516889
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130100	10	17564545	17574778	7	5.314511e-11	SNP_17557175	10	17557175	0.502198
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130200	10	17596823	17600951	7	5.314511e-11	SNP_17557175	10	17557175	0.509368
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130300	10	17602360	17606572	7	5.314511e-11	SNP_17557175	10	17557175	0.952098
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130400	10	17606922	17608640	7	5.314511e-11	SNP_17557175	10	17557175	0.501803
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130500	10	17626364	17628357	7	5.314511e-11	SNP_17557175	10	17557175	0.493197
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130601	10	17630812	17632086	8	5.314511e-11	SNP_17557175	10	17557175	0.566285
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3007G183200	7	61641934	61646818	1	5.360755e-11	SNP_61561753	7	61561753	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3007G183300	7	61659149	61666336	1	5.360755e-11	SNP_61561753	7	61561753	0.410995
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3007G183700	7	61684513	61688901	1	5.360755e-11	SNP_61561753	7	61561753	0.413607
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G150701	10	43516457	43518915	50	5.401068e-11	SNP_43720600	10	43720600	0.918761
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G150800	10	43592744	43593468	41	5.401068e-11	SNP_43720600	10	43720600	0.950059
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G150900	10	43624162	43626620	40	5.401068e-11	SNP_43720600	10	43720600	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G151000	10	43625333	43633284	40	5.401068e-11	SNP_43720600	10	43720600	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G151200	10	43755649	43756814	28	5.401068e-11	SNP_43720600	10	43720600	0.898136
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G151325	10	43771550	43774815	28	5.401068e-11	SNP_43720600	10	43720600	0.906119
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G151450	10	43952504	43953492	10	5.401068e-11	SNP_43720600	10	43720600	0.499277
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G141433	10	34858274	34864380	51	5.401947e-11	SNP_34975164	10	34975164	0.995143
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G534532	1	79774445	79777129	8	5.426482e-11	SNP_79971713	1	79971713	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G535200	1	79862080	79864154	4	5.426482e-11	SNP_79971713	1	79971713	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G535500	1	79892467	79907292	1	5.426482e-11	SNP_79971713	1	79971713	0.401947
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G536400	1	79968301	79976378	4	5.426482e-11	SNP_79971713	1	79971713	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3004G112400	4	11110594	11113548	38	5.448535e-11	SNP_11321967	4	11321967	0.54396
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3004G112800	4	11126278	11130081	41	5.448535e-11	SNP_11321967	4	11321967	0.548594
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3004G112900	4	11138533	11146026	52	5.448535e-11	SNP_11321967	4	11321967	0.561954
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G170150	10	50163162	50165306	3	5.49028e-11	SNP_50134510	10	50134510	0.857458
LIN	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3010G170400	10	50177361	50180730	16	5.49028e-11	SNP_50134510	10	50134510	0.591626
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3004G138000	4	38494315	38507545	1	5.496189e-11	SNP_38537217	4	38537217	0.46169
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3004G138100	4	38504879	38506418	1	5.496189e-11	SNP_38537217	4	38537217	0.46169
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G379700	2	73587647	73591717	11	5.531421e-11	SNP_73608165	2	73608165	1
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G379800	2	73599269	73602323	11	5.531421e-11	SNP_73608165	2	73608165	0.952247
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G379866	2	73603459	73607947	11	5.531421e-11	SNP_73608165	2	73608165	1
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G379932	2	73615906	73617185	11	5.531421e-11	SNP_73608165	2	73608165	0.784667
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G380100	2	73619577	73624562	11	5.531421e-11	SNP_73608165	2	73608165	0.784667
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G380200	2	73626556	73633704	11	5.531421e-11	SNP_73608165	2	73608165	0.784667
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G380500	2	73651388	73655697	11	5.531421e-11	SNP_73608165	2	73608165	0.784667
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G380550	2	73655874	73656496	11	5.531421e-11	SNP_73608165	2	73608165	0.784667
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G380700	2	73663096	73666128	11	5.531421e-11	SNP_73608165	2	73608165	0.773867
LIN	individual_lipids_final	TG(18:2_20:2_22:2)	SORBI_3003G184732	3	49441878	49443630	49	5.614322e-11	SNP_49451010	3	49451010	1
LIN	individual_lipids_final	TG(18:2_20:2_22:2)	SORBI_3003G184765	3	49592419	49594245	31	5.614322e-11	SNP_49451010	3	49451010	0.932288
LIN	individual_lipids_final	TG(18:2_20:2_22:2)	SORBI_3003G184800	3	49596747	49600234	30	5.614322e-11	SNP_49451010	3	49451010	0.932288
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G164200	1	13570116	13576261	1	5.662353e-11	SNP_13719800	1	13719800	0.570277
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G164800	1	13620959	13623105	1	5.662353e-11	SNP_13719800	1	13719800	0.458242
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G165000	1	13669398	13679600	1	5.662353e-11	SNP_13719800	1	13719800	0.560022
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G165100	1	13703857	13706505	1	5.662353e-11	SNP_13719800	1	13719800	0.559319
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G165200	1	13708662	13711220	1	5.662353e-11	SNP_13719800	1	13719800	0.568243
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G165301	1	13722101	13725141	1	5.662353e-11	SNP_13719800	1	13719800	0.590081
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G165401	1	13728990	13731609	1	5.662353e-11	SNP_13719800	1	13719800	0.488968
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G166700	1	13855125	13857226	1	5.662353e-11	SNP_13719800	1	13719800	0.444248
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G489500	1	75978840	75980536	1	5.68036e-11	SNP_76219992	1	76219992	0.433578
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G492900	1	76211652	76218176	1	5.68036e-11	SNP_76219992	1	76219992	0.684074
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G493001	1	76219935	76221609	1	5.68036e-11	SNP_76219992	1	76219992	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G154150	10	44899318	44900415	5	5.787662e-11	SNP_44926043	10	44926043	0.483053
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3010G032200	10	2578583	2579509	2	5.805844e-11	SNP_2587782	10	2587782	0.413365
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140200	10	25831129	25831956	37	5.846682e-11	SNP_26070457	10	26070457	0.995212
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140300	10	25835412	25836017	37	5.846682e-11	SNP_26070457	10	26070457	0.985483
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G140400	10	25838150	25848329	37	5.846682e-11	SNP_26070457	10	26070457	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185200	2	56923688	56928881	2	5.881396e-11	SNP_57153671	2	57153671	0.405883
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185300	2	56954913	56957825	8	5.881396e-11	SNP_57153671	2	57153671	0.531043
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185400	2	56961379	56963412	8	5.881396e-11	SNP_57153671	2	57153671	0.531043
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185500	2	56963689	56966751	8	5.881396e-11	SNP_57153671	2	57153671	0.501099
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185600	2	56968621	56973810	8	5.881396e-11	SNP_57153671	2	57153671	0.725948
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185800	2	56976063	56978576	8	5.881396e-11	SNP_57153671	2	57153671	0.650955
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G185900	2	56980129	56985472	8	5.881396e-11	SNP_57153671	2	57153671	0.592409
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G186000	2	57016289	57020797	8	5.881396e-11	SNP_57153671	2	57153671	0.617701
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G186300	2	57029176	57038262	9	5.881396e-11	SNP_57153671	2	57153671	0.688695
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G186400	2	57040804	57045413	9	5.881396e-11	SNP_57153671	2	57153671	0.693482
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G186700	2	57087371	57088810	8	5.881396e-11	SNP_57153671	2	57153671	0.556773
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G186800	2	57098294	57108200	9	5.881396e-11	SNP_57153671	2	57153671	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187100	2	57146102	57147799	9	5.881396e-11	SNP_57153671	2	57153671	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187200	2	57151371	57154127	9	5.881396e-11	SNP_57153671	2	57153671	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187300	2	57154207	57158633	9	5.881396e-11	SNP_57153671	2	57153671	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187350	2	57159040	57161541	9	5.881396e-11	SNP_57153671	2	57153671	0.841739
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187400	2	57163268	57166820	9	5.881396e-11	SNP_57153671	2	57153671	0.650543
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187500	2	57174223	57176527	9	5.881396e-11	SNP_57153671	2	57153671	0.522464
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G187600	2	57182960	57195405	9	5.881396e-11	SNP_57153671	2	57153671	0.693455
LIN	individual_lipids_final	FA(22:1)	SORBI_3002G188200	2	57264282	57277538	9	5.881396e-11	SNP_57153671	2	57153671	0.629896
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G004600	8	410940	417101	1	5.915794e-11	SNP_612570	8	612570	0.436351
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G004800	8	423697	425996	1	5.915794e-11	SNP_612570	8	612570	0.417809
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G004900	8	452671	455534	1	5.915794e-11	SNP_612570	8	612570	0.420393
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G005100	8	465387	468367	1	5.915794e-11	SNP_612570	8	612570	0.451949
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G005700	8	489090	501266	1	5.915794e-11	SNP_612570	8	612570	0.456978
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G005800	8	492999	499658	1	5.915794e-11	SNP_612570	8	612570	0.435736
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G005900	8	504187	508836	1	5.915794e-11	SNP_612570	8	612570	0.516
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006100	8	513505	517347	1	5.915794e-11	SNP_612570	8	612570	0.406042
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006200	8	517708	519969	1	5.915794e-11	SNP_612570	8	612570	0.644923
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006500	8	529177	532714	1	5.915794e-11	SNP_612570	8	612570	0.512967
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006601	8	552460	553602	1	5.915794e-11	SNP_612570	8	612570	0.537988
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006700	8	557121	566860	1	5.915794e-11	SNP_612570	8	612570	0.498571
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3008G006900	8	575743	577182	1	5.915794e-11	SNP_612570	8	612570	0.665706
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124500	10	15123090	15125071	5	5.991652e-11	SNP_15298112	10	15298112	0.703648
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124600	10	15180338	15182526	5	5.991652e-11	SNP_15298112	10	15298112	0.779478
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124700	10	15183268	15185343	4	5.991652e-11	SNP_15298112	10	15298112	0.68984
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124800	10	15203779	15206424	5	5.991652e-11	SNP_15298112	10	15298112	0.717583
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124900	10	15275988	15278799	5	5.991652e-11	SNP_15298112	10	15298112	0.721916
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G125000	10	15305841	15310151	6	5.991652e-11	SNP_15298112	10	15298112	0.545938
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G125100	10	15309432	15314235	6	5.991652e-11	SNP_15298112	10	15298112	0.698388
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G125200	10	15322896	15330023	6	5.991652e-11	SNP_15298112	10	15298112	0.717962
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G125300	10	15437721	15455511	4	5.991652e-11	SNP_15298112	10	15298112	0.817379
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G125500	10	15508131	15526464	3	5.991652e-11	SNP_15298112	10	15298112	0.661394
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G106500	8	50133783	50134613	4	6.078268e-11	SNP_50063673	8	50063673	0.801809
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G106550	8	50142779	50144253	4	6.078268e-11	SNP_50063673	8	50063673	0.79812
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G106600	8	50182816	50187980	4	6.078268e-11	SNP_50063673	8	50063673	0.760376
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G106700	8	50191579	50194616	4	6.078268e-11	SNP_50063673	8	50063673	0.765717
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G106800	8	50210008	50215369	4	6.078268e-11	SNP_50063673	8	50063673	0.791627
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G105800	3	9588846	9591390	106	6.188695e-11	SNP_9661580	3	9661580	0.669166
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G105900	3	9602593	9609797	106	6.188695e-11	SNP_9661580	3	9661580	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G106000	3	9610191	9615113	106	6.188695e-11	SNP_9661580	3	9661580	0.969866
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G106100	3	9613881	9619975	106	6.188695e-11	SNP_9661580	3	9661580	0.887577
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G106200	3	9620347	9626489	106	6.188695e-11	SNP_9661580	3	9661580	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G106300	3	9635439	9637137	106	6.188695e-11	SNP_9661580	3	9661580	0.948246
